shot,bitstring
1809,0000010000
1810,0000000000
1811,1111111111
1812,0000000000
1813,0000000000
1814,0000000000
1815,0000000000
1816,1111111111
1817,0000010000
1818,1111111111
1819,1111111111
1820,0000000000
1821,1111111111
1822,0000010000
1823,0000000000
1824,1111111111
1825,0001000000
1826,0000000000
1827,1111111111
1828,1111111111
1829,1111111111
1830,1111111110
1831,0000101110
1832,1111011111
1833,0000000010
1834,0000010000
1835,0000000000
1836,1111111111
1837,1111111111
1838,0000000000
1839,0000000000
1840,1110110111
1841,1111111111
1842,1111100001
1843,0000000000
1844,0000000000
1845,0000000010
1846,0000000000
1847,1111111111
1848,0000000000
1849,1111111111
1850,1111111111
1851,0000000010
1852,1111100001
1853,0000000000
1854,1011111111
1855,1010100000
1856,1111111111
1857,0100110000
1858,1111101101
1859,0001000000
1860,0000000010
1861,0000000000
1862,0000000000
1863,0011111111
1864,0000000000
1865,1111111111
1866,1111111111
1867,0000000000
